Car.FxFL	Car.FxFR	Car.FxRL	Car.FxRR	Car.FyFL	Car.FyFR	Car.FyRL	Car.FyRR	Car.FzFL	Car.FzFR	Car.FzRL	Car.FzRR	Car.Pitch	Car.Road.Lane.Act.Type	Car.Road.Lane.Act.Width	Car.Road.Lane.Act.tMidLane	Car.Road.Lane.OnLeft.Type	Car.Road.Lane.OnLeft.Width	Car.Road.Lane.OnLeft.tMidLane	Car.Road.Lane.OnRight.Type	Car.Road.Lane.OnRight.Width	Car.Road.Lane.OnRight.tMidLane	Car.Road.Route.DevAng	Car.Road.sRoad	Car.Roll	Car.SideSlipAngle	Car.ax	Car.ay	DM.Brake	DM.Clutch	DM.Gas	DM.GearNo	DM.Shifting	DM.Steer.Ang	PT.Engine.rotv	RL_Agent.Gas	RL_Agent.On	RL_Agent.Reward	RL_Agent.Reward_Factor	RL_Agent.Steer	SC.State	SC.TAccel	Sensor.Road.RD001.PreviewDist	Sensor.Road.RD001.Route.CurveXY	Sensor.Road.RD002.Path.CurveXY	Sensor.Road.RD002.PreviewDist	Sensor.Road.RD003.PreviewDist	Sensor.Road.RD003.Route.CurveXY	Sensor.Road.RD004.PreviewDist	Sensor.Road.RD004.Route.CurveXY	Sensor.Road.RD005.PreviewDist	Sensor.Road.RD005.Route.CurveXY	Sensor.Road.RD006.PreviewDist	Sensor.Road.RD006.Route.CurveXY	Sensor.Road.RD007.PreviewDist	Sensor.Road.RD007.Route.CurveXY	Sensor.Road.RD008.PreviewDist	Sensor.Road.RD008.Route.CurveXY	Sensor.Road.RD009.PreviewDist	Sensor.Road.RD009.Route.CurveXY	Sensor.Road.RD010.PreviewDist	Sensor.Road.RD010.Route.CurveXY	Time	UserTest.Road.DrivenDistance	UserTest.Road.LapLength	UserTest.Road.sRoad_StartPos	UserTest.RoadBorderDist.0	UserTest.RoadBorderDist.L30	UserTest.RoadBorderDist.L60	UserTest.RoadBorderDist.L90	UserTest.RoadBorderDist.R30	UserTest.RoadBorderDist.R60	UserTest.RoadBorderDist.R90	VC.Lights.IndL	Vhcl.FL.LongSlip	Vhcl.FR.LongSlip	Vhcl.PoI.x	Vhcl.PoI.y	Vhcl.RL.LongSlip	Vhcl.RR.LongSlip	Vhcl.Yaw	Vhcl.sRoad	Vhcl.tRoad	Vhcl.v
-1117.5067	        -1154.2836	        -1002.1891	        -1029.3928	         1213.7767	         1873.9996	         839.67089	         2302.8208	         3367.5391	         5425.3667	         2225.0634	         4490.4677	       0.010708432	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	        0.02533924	         3762.7735	       0.019680055	      -0.012798086	        -3.4581313	         3.9057549	        0.21116634	                 0	                 0	                 4	                 0	        0.27459474	         519.69547	       -0.21116634	                 1	         0.4372909	        0.95130069	       -0.16615044	                 8	               500	         50.088416	      0.0019346687	      0.0020929277	         59.906099	         69.723782	      0.0022230032	         79.541465	      0.0023843564	         89.359148	      0.0025577965	         99.176831	      0.0027437758	         108.99451	      0.0029425242	          118.8122	      0.0031539612	         128.62988	      0.0033775903	         138.44756	      0.0036123761	              93.4	         3762.7735	         16449.238	                 0	         105.10264	         5.7476964	         3.4098878	                 3	         30.078789	         17.496448	            14.945	                 0	     -0.0068344861	     -0.0047731323	         39.452969	        -400.96907	     -0.0081989565	     -0.0043827927	        -5.0884059	         3762.7735	         -1.948318	           49.0849
-392.7536	        -401.97936	        -277.94585	        -300.53206	         1110.4976	         1837.7974	         980.88826	         2696.9642	         2810.2956	         5153.5446	         2381.2635	          4975.059	      0.0061812468	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.027590657	         3767.3613	       0.023702946	      -0.014212562	        -1.6130489	         4.1537028	                 0	                 0	        0.07539468	                 4	                 0	        0.24036216	         519.54793	        0.07539468	                 1	        0.43354023	        0.94620785	        -0.5256921	                 8	               500	          49.79931	      0.0019936655	      0.0021519127	         59.559172	         69.319034	      0.0022903094	         79.078896	      0.0024557303	         88.838758	       0.002633306	          98.59862	      0.0028233992	         108.35848	       0.003026122	         118.11834	      0.0032412433	         127.87821	      0.0034680792	         137.63807	      0.0037053684	              93.5	         3767.3613	         16449.238	                 0	         105.10264	         5.5803149	         3.3105868	          2.940894	         30.376569	         17.496448	            14.945	                 0	     -0.0028098833	     -0.0016735997	          41.28937	        -396.43484	     -0.0020664875	     -0.0011678625	        -5.0787301	         3767.3613	        -1.8693064	         48.797621
-52.18128	        -87.732487	         352.46039	         328.60947	         929.82945	         1664.4219	         860.23191	         2321.6373	          2570.265	         4734.7046	         2709.1414	         5068.1083	     0.00079998526	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.025371126	         3771.9429	       0.023378592	      -0.011529071	         -0.404059	         3.6082785	                 0	                 0	         0.2334352	                 4	                 0	        0.20416227	         520.80616	         0.2334352	                 1	        0.43806864	        0.95591668	        0.15636288	                 8	               500	         49.687675	      0.0020577704	      0.0022157262	          59.42521	         69.162745	      0.0023638401	          78.90028	      0.0025343098	         88.637815	      0.0027170674	         98.375351	      0.0029123714	         108.11289	      0.0031201931	         117.85042	       0.003340117	         127.58796	      0.0035712259	         137.32549	      0.0038119729	              93.6	         3771.9429	         16449.238	                 0	         105.10264	          5.471444	         3.2459979	         2.8544113	         30.376569	         17.669662	         15.092956	                 0	     -0.0004194991	    -0.00039860415	         43.080626	        -391.90319	      0.0023393752	      0.0012545247	        -5.0733933	         3771.9429	        -1.7946477	         48.687224
-47.503376	        -87.013459	          386.2614	         345.06146	         859.54427	         1519.9415	         530.70926	         1574.0744	         2696.3151	         4384.4943	          3108.499	         4811.0759	     -0.0031611266	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.019423537	         3776.5289	       0.018601086	     -0.0067750568	       -0.35486608	         2.7939369	                 0	                 0	         0.2334352	                 4	                 0	        0.21979856	         519.34805	         0.2334352	                 1	        0.44679355	        0.97361482	        0.15636288	                 8	               500	         49.649225	      0.0021252652	      0.0022829664	          59.37907	         69.108915	      0.0024416792	         78.838759	      0.0026176771	         88.568604	      0.0028060936	         98.298449	      0.0030070647	         108.02829	      0.0032203963	         117.75814	      0.0034454576	         127.48798	      0.0036810597	         137.21783	      0.0039253251	              93.7	         3776.5289	         16449.238	                 0	         105.10264	         5.3646972	         3.1514696	         2.7704718	         30.376569	         17.669662	         15.092956	                 0	     -0.0003571724	     -0.0004183001	         44.835757	        -387.36437	      0.0021388202	      0.0013065914	        -5.0715785	         3776.5289	        -1.7288993	         48.648851
-357.39165	         -407.9419	        -643.80392	        -683.14924	         1003.0923	         1790.7279	         376.93421	         1173.8039	         3078.3097	         4544.7125	         3042.0721	         4259.2223	     -0.0020416111	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.014690346	         3781.1146	       0.013607054	     -0.0044703469	        -2.0304228	         2.6979128	        0.07876989	                 0	                 0	                 4	                 0	        0.30956598	         514.40082	       -0.07876989	                 1	        0.45001678	        0.98243274	         0.9051622	                 8	               500	         49.482351	      0.0021931189	      0.0023499763	         59.178822	         68.875292	      0.0025188859	         78.571762	      0.0026997605	         88.268233	      0.0028930632	         97.964703	      0.0030987961	         107.66117	      0.0033165915	         117.35764	      0.0035456001	         127.05411	      0.0037843673	         136.75058	      0.0040307032	              93.8	         3781.1146	         16449.238	                 0	         105.10264	          5.260033	          3.089985	          2.715888	         30.078789	         17.669662	         15.242376	                 0	     -0.0023588146	     -0.0019392101	         46.560841	        -382.82339	     -0.0036389061	     -0.0028502006	        -5.0683267	         3781.1146	        -1.6712129	         48.480306
-883.42976	        -942.89353	        -795.56581	        -857.07038	         1262.8996	         2161.9515	          601.1689	         1597.1301	         3298.8662	         4974.5441	         2555.0059	         4262.4367	      0.0026745585	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.015679911	         3785.6896	       0.014451494	     -0.0073420873	        -2.9136984	         3.4906203	        0.19422518	                 0	                 0	                 4	                 0	        0.38790363	         511.35369	       -0.19422518	                 1	        0.44376381	        0.97146954	        0.74058694	                 8	               500	         49.241072	      0.0022619009	      0.0024174419	         58.889286	         68.537501	      0.0025964095	         78.185715	      0.0027817372	          87.83393	      0.0029794093	         97.482144	      0.0031892839	         107.13036	      0.0034108119	         116.77857	      0.0036429219	         126.42679	       0.003883896	           136.075	      0.0041312447	              93.9	         3785.6896	         16449.238	                 0	         105.10264	         5.1574108	            3.0297	         2.6360221	         30.376569	         17.669662	         15.242376	                 0	     -0.0055715381	     -0.0042709471	         48.253236	        -378.29189	     -0.0054770915	     -0.0036689557	        -5.0591846	         3785.6896	        -1.6140514	         48.238135
-351.68757	         -387.0069	         204.61067	         171.05176	         1482.2331	         2433.1196	         955.44755	         2718.9808	         2986.5317	         5400.6807	         2238.9724	         4920.5895	       0.005874922	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.022031938	         3790.2503	       0.021853172	      -0.013408979	       -0.99645891	         4.7609918	                 0	                 0	        0.21033092	                 4	                 0	         0.4187929	         512.72322	        0.21033092	                 1	        0.43259771	        0.94909445	        -0.1404217	                 8	               500	         48.994705	      0.0023326294	      0.0024865555	         58.593646	         68.192587	      0.0026758742	         77.791528	       0.002865586	         87.390469	      0.0030674988	          96.98941	      0.0032813139	         106.58835	       0.003506287	         116.18729	      0.0037411116	         125.78623	      0.0039837962	         135.38517	      0.0042315452	                94	         3790.2503	         16449.238	                 0	         105.10264	         5.0072193	            2.9703	         2.5840872	         30.677297	         17.844592	         15.393275	                 0	     -0.0024476001	      -0.001619587	         49.903699	        -373.77394	      0.0017066717	     0.00070403835	        -5.0445639	         3790.2503	        -1.5503963	         47.993631
-61.086333	        -116.66354	         965.65741	         961.21302	         1367.2663	         2614.4548	          1204.305	         3649.1535	         2247.2015	          5396.223	         2312.9662	         5766.8182	      0.0022183008	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.028404671	          3794.812	       0.030341338	      -0.017243108	        0.33123872	         5.5515875	                 0	                 0	        0.48477507	                 4	                 0	        0.39839876	         515.29873	        0.48477507	                 1	        0.42717462	        0.93547782	        -0.4050869	                 8	               500	         48.937531	      0.0024089336	      0.0025615093	         58.525038	         68.112544	      0.0027629265	          77.70005	       0.002958108	         87.287557	      0.0031653711	         96.875063	      0.0033842255	         106.46257	      0.0036136846	         116.05008	      0.0038521462	         125.63758	      0.0040972701	         135.22509	      0.0043458663	              94.1	          3794.812	         16449.238	                 0	         105.10264	         4.8614015	         2.8829526	         2.5331755	         30.981002	         18.021253	         15.393275	                 0	    -0.00063417289	    -0.00050943537	         51.504978	        -369.25378	      0.0080341553	      0.0036021857	         -5.029828	          3794.812	        -1.4784685	         47.937762
-55.913006	        -107.18954	         1064.7561	         994.41871	         1173.3548	         2509.9706	         1122.7411	         3324.8412	         1916.1903	         5013.4595	         2526.0542	         5897.6567	     -0.0036791339	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.028946605	         3799.3857	       0.032534026	      -0.015028071	        0.44787189	         5.0869607	                 0	                 0	        0.48477507	                 4	                 0	        0.35789007	         514.22836	        0.48477507	                 1	         0.4320594	        0.94329631	        -0.4050869	                 8	               500	         48.972279	      0.0024896501	      0.0026408055	         58.566735	          68.16119	      0.0028555046	         77.755646	      0.0030566953	         87.350102	      0.0032698029	         96.944558	      0.0034941099	         106.53901	      0.0037283446	         116.13347	      0.0039705576	         125.72793	      0.0042180032	         135.32238	      0.0044670377	              94.2	         3799.3857	         16449.238	                 0	         105.10264	         4.7198302	         2.7981738	         2.4832669	         31.287714	         18.021253	         15.393275	                 0	    -0.00069487547	    -0.00049359441	         53.054146	        -364.71604	      0.0077593303	       0.003505852	        -5.0207601	         3799.3857	        -1.4034391	         47.972652
-63.931476	        -124.08989	          1723.818	         1649.6735	         1247.6714	         2465.5354	         855.74739	         2375.3132	         2034.0176	         4554.0843	         2926.1863	         5437.4823	     -0.0075204332	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.024761424	         3803.9761	       0.026896629	     -0.0097300341	         1.2432465	         4.3292233	                 0	                 0	        0.76268345	                 4	                 0	        0.39506942	         516.81884	        0.76268345	                 1	        0.44286527	        0.96253789	        0.37964076	                 8	               500	         49.080667	      0.0025747628	      0.0027243226	         58.696801	         68.312934	      0.0029534291	         77.929068	      0.0031610508	         87.545201	      0.0033803474	         97.161335	      0.0036103339	         106.77747	      0.0038494044	          116.3936	      0.0040952078	         126.00974	      0.0043445345	         135.62587	      0.0045932313	              94.3	         3803.9761	         16449.238	                 0	         105.10264	         4.5823817	          2.715888	         2.3863803	         31.287714	         18.199664	         15.545669	                 0	     -0.0007424513	    -0.00062732342	         54.556315	        -360.15512	       0.010574818	      0.0058964535	        -5.0161659	         3803.9761	        -1.3291288	         48.081871
-59.119781	        -121.82061	         1577.7056	         1527.9096	         1270.1543	         2365.8635	         723.60363	         1956.5653	         2241.0139	         4401.0124	         3171.0135	         5141.1067	     -0.0090900423	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.021706752	         3808.5875	       0.020630605	     -0.0072201622	         1.0795255	         3.9329672	                 0	                 0	        0.71229464	                 4	                 0	        0.42919682	         517.06186	        0.71229464	                 1	        0.44914313	        0.97193003	        0.32779375	                 8	               500	         49.191928	      0.0026632119	      0.0028107196	         58.830314	           68.4687	      0.0030548558	         78.107085	      0.0032688617	         87.745471	      0.0034941738	         97.383857	      0.0037295036	         107.02224	       0.003972873	         116.66063	      0.0042214918	         126.29901	      0.0044716552	          135.9374	      0.0047186813	              94.4	         3808.5875	         16449.238	                 0	         105.10264	         4.4489358	         2.6360221	         2.3162041	         30.981002	         18.199664	         15.545669	                 0	    -0.00059711255	    -0.00063194886	         56.020344	        -355.56935	      0.0087721731	      0.0056061786	        -5.0101758	         3808.5875	         -1.252335	         48.192981
-71.054515	        -128.35547	         1810.8349	         1776.4921	         1249.9284	         2354.6367	         862.82138	         2236.4293	         2302.6848	         4536.7732	         3080.6738	         5249.5572	     -0.0085455603	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	        0.02243329	         3813.2127	       0.019710262	     -0.0087957972	         1.3587157	         4.1859095	                 0	                 0	        0.81975347	                 4	                 0	        0.43455245	         519.26725	        0.81975347	                 1	        0.43584594	         0.9660126	       -0.23187442	                 8	               500	         49.306775	      0.0027549483	      0.0028998869	          58.96813	         68.629485	       0.003159652	          78.29084	      0.0033799319	         87.952195	      0.0036110044	          97.61355	      0.0038512403	          107.2749	      0.0040982508	         116.93626	      0.0043487715	         126.59761	       0.004598576	         136.25897	      0.0048424441	              94.5	         3813.2127	         16449.238	                 0	         105.10264	         4.2770335	         2.5331755	         2.2258355	         31.287714	         18.199664	         15.699571	                 0	    -0.00068683852	    -0.00064307443	         57.449929	        -350.96115	       0.010535508	      0.0065218396	        -5.0001871	         3813.2127	        -1.1711614	         48.308098
-75.511534	        -124.89904	         1817.8749	         1780.4918	         1150.5605	         2318.6387	         1010.1773	         2690.8678	         2164.3091	         4727.8743	         2892.1903	         5532.2206	     -0.0081391351	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.024569506	         3817.7363	        0.02329589	      -0.011363718	         1.3645849	         4.4983066	                 0	                 0	         0.8261099	                 4	                 0	        0.39807512	         520.65821	         0.8261099	                 1	        0.43381444	        0.95652144	          -0.78562	                 8	               500	         49.437688	      0.0028479308	      0.0029898462	         59.125226	         68.812764	      0.0032655454	         78.500302	        0.00349187	         88.187839	      0.0037283306	         97.875377	      0.0039729238	         107.56291	      0.0042228188	         117.25045	      0.0044742508	         126.93799	      0.0047224581	         136.62553	      0.0049616882	              94.6	         3817.7363	         16449.238	                 0	         105.10264	         4.1117733	         2.4343416	         2.1389927	         31.597463	         18.379841	         15.699571	                 0	    -0.00077858993	    -0.00059603884	         58.843351	        -346.32869	       0.011478407	      0.0064136177	        -4.9885476	         3817.7363	        -1.0881837	         48.439003
-79.008233	        -123.21162	         1832.7677	         1781.2962	         989.47212	          2060.058	         979.06909	         2673.7671	         2134.8957	         4762.3161	         2876.1259	         5592.3632	     -0.0080319076	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.023992611	          3822.284	       0.025668674	      -0.011546328	         1.3802462	         4.1984026	                 0	                 0	         0.8261099	                 4	                 0	        0.31951312	         522.07382	         0.8261099	                 1	        0.43587049	         0.9558536	          -0.78562	                 8	               500	         49.569795	      0.0029443176	      0.0030825604	         59.283755	         68.997714	      0.0033747486	         78.711673	      0.0036068728	         88.425632	      0.0038482948	         98.139591	      0.0040965988	         107.85355	      0.0043484755	         117.56751	      0.0045996328	         127.28147	      0.0048447635	         136.99543	      0.0050775973	              94.7	          3822.284	         16449.238	                 0	         105.10264	         3.9920323	         2.3627551	         2.0760915	         31.597463	         18.561801	         15.854997	                 0	    -0.00080085707	    -0.00057140866	         60.197779	        -341.67104	       0.011620081	      0.0063368899	        -4.9793193	          3822.284	        -1.0111599	         48.571127
-58.508134	        -104.60246	         877.44363	         830.65076	          916.9112	         1850.7246	         762.84404	          2063.059	         2427.1793	         4694.2516	         2907.8863	         5051.6741	      -0.006267041	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.019267586	         3826.8517	       0.022930863	     -0.0089930707	        0.22467302	          3.495212	                 0	                 0	        0.42334262	                 4	                 0	        0.27314713	         519.53414	        0.42334262	                 1	        0.44156563	        0.96527679	       -0.46040773	                 8	               500	         49.602518	      0.0030418841	      0.0031754308	         59.323022	         69.043526	      0.0034837118	          78.76403	      0.0037206635	         88.484533	      0.0039658795	         98.205037	      0.0042165263	         107.92554	      0.0044688271	         117.64604	       0.004717995	         127.36655	      0.0049582381	         137.08705	      0.0051828626	              94.8	         3826.8517	         16449.238	                 0	         105.10264	         3.8757783	         2.2705703	         1.9950911	         31.597463	         18.561801	         15.854997	                 0	    -0.00050050529	    -0.00048401425	         61.514002	        -336.99323	      0.0052851836	      0.0030947105	        -4.9738849	         3826.8517	       -0.94867657	         48.602709
-942.11265	         -1001.252	        -760.49729	         -806.1051	         912.50823	         1848.3273	          556.4655	         1509.7939	         3002.0631	         4814.7684	         2735.8526	         4327.7468	     -0.0019234211	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.013239118	         3831.4288	       0.017762031	     -0.0068985596	        -2.9121109	          2.992432	         0.2313736	                 0	                 0	                 4	                 0	        0.27861505	         513.13313	        -0.2313736	                 1	        0.44500008	        0.97314676	        0.23565564	                 8	               500	         49.470279	      0.0031387686	      0.0032663638	         59.164334	          68.85839	      0.0035896035	         78.552446	      0.0038299173	         88.246502	      0.0040772951	         97.940557	      0.0043285192	         107.63461	      0.0045794021	         117.32867	      0.0048247493	         127.02272	      0.0050584031	         136.71678	      0.0052733973	              94.9	         3831.4288	         16449.238	                 0	         105.10264	         3.8001627	         2.2258355	         1.9364216	         31.287714	         18.561801	         16.011961	                 0	      -0.006454298	     -0.0045925175	         62.795451	         -332.3081	     -0.0048483869	      -0.003376919	        -4.9693891	         3831.4288	       -0.90402252	         48.467355
-2113.2319	        -2189.6754	        -1136.2959	        -1214.2152	         1128.4647	         2078.5917	         560.35797	         1505.0401	         3607.1515	         5275.8297	         2274.8382	         3921.4029	      0.0057687094	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	      0.0096843746	         3835.9925	       0.015762522	     -0.0079674256	        -4.8860534	         3.2534294	         0.5341856	                 0	                 0	                 4	                 0	        0.33207378	         508.46305	        -0.5341856	                 1	        0.44117749	        0.96911461	        0.84572035	                 8	               500	         49.115817	      0.0032328389	      0.0033530819	          58.73898	         68.362143	      0.0036894065	         77.985307	      0.0039312107	          87.60847	      0.0041787807	         97.231633	      0.0044285898	          106.8548	       0.004676147	         116.47796	      0.0049159889	         126.10112	      0.0051417612	         135.72429	      0.0053464147	                95	         3835.9925	         16449.238	                 0	         105.10264	         3.7260222	         2.1819821	         1.8982702	         30.981002	         18.561801	         16.011961	                 0	      -0.012523944	     -0.0096458439	         64.041106	        -327.64046	     -0.0089770226	     -0.0056516088	         -4.962103	         3835.9925	       -0.87569118	         48.110937
-2806.6657	         -2919.195	        -1474.7572	        -1624.0496	         1618.4517	         2520.6166	         651.17432	         2155.4559	         3814.9593	         5905.7472	         1666.1861	         4064.0487	        0.01255815	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.010851866	         3840.5259	       0.020158169	      -0.012613717	        -6.2521677	         4.3015365	         0.6728663	                 0	                 0	                 4	                 0	        0.42186016	         499.83525	        -0.6728663	                 1	        0.42969565	        0.95196855	         1.0629847	                 8	               500	         48.553606	      0.0033236012	       0.003435188	         58.064327	         67.575048	      0.0037826699	          77.08577	      0.0040241905	         86.596491	      0.0042701511	         96.107212	      0.0045168066	         105.61793	      0.0047594807	         115.12865	       0.004992585	         124.63938	      0.0052097315	          134.1501	      0.0054039581	              95.1	         3840.5259	         16449.238	                 0	         105.10264	         3.6894962	         2.1603805	         1.8794774	         30.981002	         18.561801	         16.011961	                 0	      -0.017064381	      -0.012482957	          65.24396	           -323.01	       -0.01774531	     -0.0077391555	        -4.9498325	         3840.5259	       -0.85754146	         47.547333
-3045.7571	         -3205.892	        -1388.0142	        -1739.9734	         2234.3666	         3187.5306	         628.44214	         3389.2302	         3544.7482	          6543.434	         1134.8423	         4547.6427	       0.016176745	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.017314104	         3845.0155	       0.028893846	      -0.019952288	         -6.608871	         5.8700593	         0.6728663	                 0	                 0	                 4	                 0	        0.52815863	         486.84033	        -0.6728663	                 1	        0.41355774	        0.92608958	         1.0629847	                 8	               500	         47.882491	      0.0034126474	      0.0035146002	         57.258989	         66.635487	      0.0038721013	         76.011985	      0.0041121918	         85.388483	       0.004355395	         94.764981	      0.0045978105	         104.14148	      0.0048346554	         113.51798	      0.0050603095	         122.89448	      0.0052684516	         132.27097	      0.0054523048	              95.2	         3845.0155	         16449.238	                 0	         105.10264	         3.6533283	         2.1389927	         1.8794774	         31.287714	         18.561801	         16.011961	                 0	      -0.024788262	      -0.014651285	         66.390655	        -318.42994	      -0.041060902	     -0.0085699423	        -4.9320538	         3845.0155	       -0.84037102	         46.875771
-3147.9786	        -3413.6588	        -1077.5079	        -1679.8446	         2176.7244	         3545.1708	         382.24584	         4712.9889	         3103.2095	         6770.3681	         821.76666	         4962.8723	       0.016478161	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.027473739	         3849.4562	       0.036599534	      -0.028396173	         -6.548394	         6.7530855	         0.7157865	                 0	                 0	                 4	                 0	        0.49830262	         466.73373	        -0.7157865	                 1	        0.39657183	        0.89800085	       -0.31231308	                 8	               500	         47.202239	      0.0035019672	      0.0035935903	         56.442687	         65.683135	      0.0039608485	         74.923582	      0.0041989691	          84.16403	      0.0044388586	         93.404478	      0.0046764877	         102.64493	      0.0049070009	         111.88537	      0.0051247837	         121.12582	      0.0053236214	         130.36627	      0.0054969594	              95.3	         3849.4562	         16449.238	                 0	         105.10264	         3.5820526	         2.1178167	         1.8608705	         31.597463	         18.745563	         16.011961	                 0	       -0.04332714	      -0.016680139	         67.466801	        -313.90278	      -0.093509296	     -0.0093940994	        -4.9104123	         3849.4562	       -0.81569339	         46.195508
-3318.61	        -3821.3634	        -926.11512	         -1709.202	         1376.0232	         3421.4523	         208.06547	         5162.9166	         3024.9108	         6622.1143	         679.78124	         4805.5633	       0.015862296	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	        0.03667737	          3853.847	       0.038739836	      -0.035086617	        -6.7812947	         6.3712263	         0.8008117	                 0	                 0	                 4	                 0	        0.34052573	         439.52727	        -0.8008117	                 1	        0.38279347	        0.87692647	        -2.0223885	                 8	               500	         46.516391	      0.0035914586	      0.0036720724	         55.619669	         64.722948	      0.0040488254	         73.826226	       0.004284457	         82.929504	      0.0045205065	         92.032782	      0.0047528432	         101.13606	      0.0049765705	         110.23934	      0.0051861155	         119.34262	       0.005375405	          128.4459	      0.0055381372	              95.4	          3853.847	         16449.238	                 0	         105.10264	         3.5121674	         2.0968503	         1.8608705	         32.226189	         18.745563	         16.011961	                 0	        -0.0874501	      -0.018728827	         68.464481	         -309.4274	       -0.17463629	      -0.011601797	         -4.889588	          3853.847	       -0.78383873	         45.509391
-3556.655	        -3550.9931	        -1274.5057	        -1723.1423	         929.99672	         2824.1419	         196.56127	         4781.0698	         3227.7725	          6293.518	         918.15325	         4432.6108	       0.015747879	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.039020226	         3858.1856	       0.034790663	      -0.036586427	        -6.9488396	         5.4918175	        0.74228764	       0.095491503	                 0	                 4	                 1	        0.12778943	         413.56661	       -0.74228764	                 1	        0.37619764	         0.8723372	        -2.2366223	                 8	               500	         45.807859	      0.0036804813	      0.0037493883	         54.769431	         63.731003	      0.0041351751	         72.692575	      0.0043677109	         81.654147	      0.0045993313	         90.615719	      0.0048258387	         99.577291	       0.005042336	         108.53886	       0.005243334	         117.50043	      0.0054229417	         126.46201	      0.0055751425	              95.5	         3858.1856	         16449.238	                 0	         105.10264	         3.4436457	         2.0555382	         1.8242077	         32.226189	         18.931144	          16.17048	                 0	       -0.11715322	      -0.015622019	         69.386967	        -305.00737	       -0.25285005	      -0.012571353	        -4.8754779	         3858.1856	       -0.75622723	         44.800714
-4166.4848	        -3278.7609	         -1762.277	        -3946.9389	         1013.6947	         2028.1838	         144.06284	         2045.8602	         3673.5531	         6092.8033	         1255.2485	         3674.6583	        0.01614149	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.033471394	         3862.4699	       0.027752506	      -0.032774726	        -8.7502248	         3.1930352	         0.6909621	                 0	                 0	                 3	                 0	      -0.059321822	         474.25563	        -0.6909621	                 1	        0.37582938	        0.88409599	        -0.7136648	                 8	               500	         45.043646	      0.0037679662	      0.0038244415	         53.852375	         62.661104	      0.0042184533	         71.469833	      0.0044471374	         80.278562	      0.0046736331	         89.087291	      0.0048937254	          97.89602	      0.0051025708	         106.70475	      0.0052948184	         115.51348	      0.0054648088	         124.32221	      0.0056068487	              95.6	         3862.4699	         16449.238	                 0	         105.10264	         3.4098878	         2.0351884	          1.806148	         32.226189	         18.931144	          16.17048	                 0	      -0.081337859	      -0.013423906	          70.24383	        -300.64769	       -0.42903453	      -0.095348123	        -4.8690765	         3862.4699	        -0.7420037	         44.034744
-3258.8348	        -3269.2543	        -2364.3867	         -2170.796	         718.22518	         1223.3803	         145.96121	         3074.9677	         4405.9849	         5942.7179	         1724.6772	          3417.434	       0.019833066	                 0	                16	                -8	                 4	                 1	               0.5	                 4	                 1	             -16.5	       0.025706686	         3866.6867	       0.017192637	      -0.029602133	        -7.5108484	         3.3003679	         0.6909621	                 0	                 0	                 3	                 0	        -0.1306883	         488.82535	        -0.6909621	                 1	        0.37440027	        0.89412766	        -0.7136648	                 8	               500	         44.210865	      0.0038530434	      0.0038964316	         52.853038	          61.49521	      0.0042976728	         70.137383	      0.0045217362	         78.779556	      0.0047424377	         87.421729	      0.0049555997	         96.063902	      0.0051564888	         104.70608	      0.0053399474	         113.34825	      0.0055005936	         121.99042	      0.0056330881	              95.7	         3866.6867	         16449.238	                 0	         105.10264	         3.4098878	         2.0351884	         1.7882672	         31.910278	         18.745563	          16.17048	                 0	      -0.015988326	      -0.013038965	         71.047821	        -296.36221	       -0.48319884	      -0.016815129	         -4.864683	         3866.6867	       -0.74837861	         43.203266
